Stream Name,Year,Obs Date,Species,Maturity,Count
Sockeye Ck-Hugh Smit,2015,7/23/2015,Sockeye,Adult,184
Sockeye Ck-Hugh Smit,2015,7/23/2015,Sockeye,Jack,2
Sockeye Ck-Hugh Smit,2015,7/24/2015,Sockeye,Adult,17
Sockeye Ck-Hugh Smit,2015,7/25/2015,Chum,Adult,2
Sockeye Ck-Hugh Smit,2015,7/25/2015,Coho,Adult,1
Sockeye Ck-Hugh Smit,2015,7/25/2015,Pink,Adult,2
Sockeye Ck-Hugh Smit,2015,7/25/2015,Sockeye,Adult,1910
Sockeye Ck-Hugh Smit,2015,7/25/2015,Sockeye,Jack,12
Sockeye Ck-Hugh Smit,2015,7/26/2015,Chum,Adult,2
Sockeye Ck-Hugh Smit,2015,7/26/2015,Pink,Adult,3
Sockeye Ck-Hugh Smit,2015,7/26/2015,Sockeye,Adult,966
Sockeye Ck-Hugh Smit,2015,7/26/2015,Sockeye,Jack,6
Sockeye Ck-Hugh Smit,2015,7/27/2015,Chum,Adult,1
Sockeye Ck-Hugh Smit,2015,7/27/2015,Coho,Adult,2
Sockeye Ck-Hugh Smit,2015,7/27/2015,Pink,Adult,20
Sockeye Ck-Hugh Smit,2015,7/27/2015,Sockeye,Adult,2163
Sockeye Ck-Hugh Smit,2015,7/27/2015,Sockeye,Jack,10
Sockeye Ck-Hugh Smit,2015,7/28/2015,Sockeye,Adult,103
Sockeye Ck-Hugh Smit,2015,7/29/2015,Chum,Adult,3
Sockeye Ck-Hugh Smit,2015,7/29/2015,Pink,Adult,11
Sockeye Ck-Hugh Smit,2015,7/29/2015,Sockeye,Adult,577
Sockeye Ck-Hugh Smit,2015,7/29/2015,Sockeye,Jack,3
Sockeye Ck-Hugh Smit,2015,7/30/2015,Chum,Adult,6
Sockeye Ck-Hugh Smit,2015,7/30/2015,Pink,Adult,18
Sockeye Ck-Hugh Smit,2015,7/30/2015,Sockeye,Adult,731
Sockeye Ck-Hugh Smit,2015,7/30/2015,Sockeye,Jack,4
Sockeye Ck-Hugh Smit,2015,7/31/2015,Chum,Adult,6
Sockeye Ck-Hugh Smit,2015,7/31/2015,Coho,Adult,2
Sockeye Ck-Hugh Smit,2015,7/31/2015,Pink,Adult,8
Sockeye Ck-Hugh Smit,2015,7/31/2015,Sockeye,Adult,152
Sockeye Ck-Hugh Smit,2015,7/31/2015,Sockeye,Jack,3
Sockeye Ck-Hugh Smit,2015,8/1/2015,Chum,Adult,5
Sockeye Ck-Hugh Smit,2015,8/1/2015,Pink,Adult,4
Sockeye Ck-Hugh Smit,2015,8/1/2015,Sockeye,Adult,191
Sockeye Ck-Hugh Smit,2015,8/1/2015,Sockeye,Jack,2
Sockeye Ck-Hugh Smit,2015,8/2/2015,Chum,Adult,5
Sockeye Ck-Hugh Smit,2015,8/2/2015,Coho,Adult,2
Sockeye Ck-Hugh Smit,2015,8/2/2015,Pink,Adult,46
Sockeye Ck-Hugh Smit,2015,8/2/2015,Sockeye,Adult,868
Sockeye Ck-Hugh Smit,2015,8/2/2015,Sockeye,Jack,5
Sockeye Ck-Hugh Smit,2015,8/3/2015,Chum,Adult,15
Sockeye Ck-Hugh Smit,2015,8/3/2015,Coho,Adult,3
Sockeye Ck-Hugh Smit,2015,8/3/2015,Pink,Adult,103
Sockeye Ck-Hugh Smit,2015,8/3/2015,Sockeye,Adult,1610
Sockeye Ck-Hugh Smit,2015,8/3/2015,Sockeye,Jack,8
Sockeye Ck-Hugh Smit,2015,8/4/2015,Chum,Adult,7
Sockeye Ck-Hugh Smit,2015,8/4/2015,Coho,Adult,3
Sockeye Ck-Hugh Smit,2015,8/4/2015,Pink,Adult,36
Sockeye Ck-Hugh Smit,2015,8/4/2015,Sockeye,Adult,434
Sockeye Ck-Hugh Smit,2015,8/4/2015,Sockeye,Jack,8
Sockeye Ck-Hugh Smit,2015,8/5/2015,Chum,Adult,11
Sockeye Ck-Hugh Smit,2015,8/5/2015,Coho,Adult,3
Sockeye Ck-Hugh Smit,2015,8/5/2015,Pink,Adult,30
Sockeye Ck-Hugh Smit,2015,8/5/2015,Sockeye,Adult,655
Sockeye Ck-Hugh Smit,2015,8/5/2015,Sockeye,Jack,2
Sockeye Ck-Hugh Smit,2015,8/6/2015,Chum,Adult,12
Sockeye Ck-Hugh Smit,2015,8/6/2015,Coho,Adult,2
Sockeye Ck-Hugh Smit,2015,8/6/2015,Pink,Adult,82
Sockeye Ck-Hugh Smit,2015,8/6/2015,Sockeye,Adult,708
Sockeye Ck-Hugh Smit,2015,8/6/2015,Sockeye,Jack,7
Sockeye Ck-Hugh Smit,2015,8/7/2015,Chum,Adult,16
Sockeye Ck-Hugh Smit,2015,8/7/2015,Coho,Adult,6
Sockeye Ck-Hugh Smit,2015,8/7/2015,Pink,Adult,62
Sockeye Ck-Hugh Smit,2015,8/7/2015,Sockeye,Adult,408
Sockeye Ck-Hugh Smit,2015,8/8/2015,Chum,Adult,11
Sockeye Ck-Hugh Smit,2015,8/8/2015,Coho,Adult,3
Sockeye Ck-Hugh Smit,2015,8/8/2015,Pink,Adult,30
Sockeye Ck-Hugh Smit,2015,8/8/2015,Sockeye,Adult,471
Sockeye Ck-Hugh Smit,2015,8/8/2015,Sockeye,Jack,2
Sockeye Ck-Hugh Smit,2015,8/9/2015,Chum,Adult,3
Sockeye Ck-Hugh Smit,2015,8/9/2015,Coho,Adult,3
Sockeye Ck-Hugh Smit,2015,8/9/2015,Pink,Adult,11
Sockeye Ck-Hugh Smit,2015,8/9/2015,Sockeye,Adult,392
Sockeye Ck-Hugh Smit,2015,8/9/2015,Sockeye,Jack,8
Sockeye Ck-Hugh Smit,2015,8/10/2015,Chum,Adult,11
Sockeye Ck-Hugh Smit,2015,8/10/2015,Coho,Adult,5
Sockeye Ck-Hugh Smit,2015,8/10/2015,Pink,Adult,16
Sockeye Ck-Hugh Smit,2015,8/10/2015,Sockeye,Adult,275
Sockeye Ck-Hugh Smit,2015,8/11/2015,Chum,Adult,10
Sockeye Ck-Hugh Smit,2015,8/11/2015,Coho,Adult,3
Sockeye Ck-Hugh Smit,2015,8/11/2015,Pink,Adult,22
Sockeye Ck-Hugh Smit,2015,8/11/2015,Sockeye,Adult,632
Sockeye Ck-Hugh Smit,2015,8/11/2015,Sockeye,Jack,1
Sockeye Ck-Hugh Smit,2015,8/12/2015,Chum,Adult,9
Sockeye Ck-Hugh Smit,2015,8/12/2015,Coho,Adult,14
Sockeye Ck-Hugh Smit,2015,8/12/2015,Coho,Jack,1
Sockeye Ck-Hugh Smit,2015,8/12/2015,Pink,Adult,77
Sockeye Ck-Hugh Smit,2015,8/12/2015,Sockeye,Adult,764
Sockeye Ck-Hugh Smit,2015,8/12/2015,Sockeye,Jack,2
Sockeye Ck-Hugh Smit,2015,8/13/2015,Coho,Adult,1
Sockeye Ck-Hugh Smit,2015,8/13/2015,Pink,Adult,81
Sockeye Ck-Hugh Smit,2015,8/13/2015,Sockeye,Adult,173
Sockeye Ck-Hugh Smit,2015,8/14/2015,Chum,Adult,4
Sockeye Ck-Hugh Smit,2015,8/14/2015,Coho,Adult,2
Sockeye Ck-Hugh Smit,2015,8/14/2015,Pink,Adult,97
Sockeye Ck-Hugh Smit,2015,8/14/2015,Sockeye,Adult,210
Sockeye Ck-Hugh Smit,2015,8/15/2015,Chum,Adult,2
Sockeye Ck-Hugh Smit,2015,8/15/2015,Coho,Adult,10
Sockeye Ck-Hugh Smit,2015,8/15/2015,Pink,Adult,211
Sockeye Ck-Hugh Smit,2015,8/15/2015,Sockeye,Adult,394
Sockeye Ck-Hugh Smit,2015,8/15/2015,Sockeye,Jack,4
Sockeye Ck-Hugh Smit,2015,8/16/2015,Chum,Adult,20
Sockeye Ck-Hugh Smit,2015,8/16/2015,Coho,Adult,16
Sockeye Ck-Hugh Smit,2015,8/16/2015,Coho,Jack,2
Sockeye Ck-Hugh Smit,2015,8/16/2015,Pink,Adult,257
Sockeye Ck-Hugh Smit,2015,8/16/2015,Sockeye,Adult,747
Sockeye Ck-Hugh Smit,2015,8/16/2015,Sockeye,Jack,5
Sockeye Ck-Hugh Smit,2015,8/17/2015,Chum,Adult,3
Sockeye Ck-Hugh Smit,2015,8/17/2015,Coho,Adult,8
Sockeye Ck-Hugh Smit,2015,8/17/2015,Pink,Adult,96
Sockeye Ck-Hugh Smit,2015,8/17/2015,Sockeye,Adult,306
Sockeye Ck-Hugh Smit,2015,8/17/2015,Sockeye,Jack,2
Sockeye Ck-Hugh Smit,2015,8/18/2015,Chum,Adult,2
Sockeye Ck-Hugh Smit,2015,8/18/2015,Pink,Adult,97
Sockeye Ck-Hugh Smit,2015,8/18/2015,Sockeye,Adult,369
Sockeye Ck-Hugh Smit,2015,8/18/2015,Sockeye,Jack,1
Sockeye Ck-Hugh Smit,2015,8/19/2015,Chum,Adult,6
Sockeye Ck-Hugh Smit,2015,8/19/2015,Coho,Adult,2
Sockeye Ck-Hugh Smit,2015,8/19/2015,Pink,Adult,92
Sockeye Ck-Hugh Smit,2015,8/19/2015,Sockeye,Adult,302
Sockeye Ck-Hugh Smit,2015,8/19/2015,Sockeye,Jack,1
Sockeye Ck-Hugh Smit,2015,8/20/2015,Chum,Adult,6
Sockeye Ck-Hugh Smit,2015,8/20/2015,Coho,Adult,8
Sockeye Ck-Hugh Smit,2015,8/20/2015,Pink,Adult,72
Sockeye Ck-Hugh Smit,2015,8/20/2015,Sockeye,Adult,299
Sockeye Ck-Hugh Smit,2015,8/21/2015,Chum,Adult,12
Sockeye Ck-Hugh Smit,2015,8/21/2015,Coho,Adult,4
Sockeye Ck-Hugh Smit,2015,8/21/2015,Pink,Adult,83
Sockeye Ck-Hugh Smit,2015,8/21/2015,Sockeye,Adult,213
Sockeye Ck-Hugh Smit,2015,8/21/2015,Sockeye,Jack,1
Sockeye Ck-Hugh Smit,2015,8/22/2015,Chum,Adult,11
Sockeye Ck-Hugh Smit,2015,8/22/2015,Coho,Adult,10
Sockeye Ck-Hugh Smit,2015,8/22/2015,Pink,Adult,57
Sockeye Ck-Hugh Smit,2015,8/22/2015,Sockeye,Adult,258
Sockeye Ck-Hugh Smit,2015,8/22/2015,Sockeye,Jack,1
Sockeye Ck-Hugh Smit,2015,8/23/2015,Coho,Adult,6
Sockeye Ck-Hugh Smit,2015,8/23/2015,Coho,Jack,2
Sockeye Ck-Hugh Smit,2015,8/23/2015,Pink,Adult,57
Sockeye Ck-Hugh Smit,2015,8/23/2015,Sockeye,Adult,169
Sockeye Ck-Hugh Smit,2015,8/23/2015,Sockeye,Jack,3
Sockeye Ck-Hugh Smit,2015,8/24/2015,Chum,Adult,4
Sockeye Ck-Hugh Smit,2015,8/24/2015,Coho,Adult,25
Sockeye Ck-Hugh Smit,2015,8/24/2015,Pink,Adult,210
Sockeye Ck-Hugh Smit,2015,8/24/2015,Sockeye,Adult,476
Sockeye Ck-Hugh Smit,2015,8/24/2015,Sockeye,Jack,2
Sockeye Ck-Hugh Smit,2015,8/25/2015,Chum,Adult,1
Sockeye Ck-Hugh Smit,2015,8/25/2015,Coho,Adult,9
Sockeye Ck-Hugh Smit,2015,8/25/2015,Pink,Adult,61
Sockeye Ck-Hugh Smit,2015,8/25/2015,Sockeye,Adult,102
Sockeye Ck-Hugh Smit,2015,8/25/2015,Sockeye,Jack,1
Sockeye Ck-Hugh Smit,2015,8/26/2015,Coho,Adult,15
Sockeye Ck-Hugh Smit,2015,8/26/2015,Coho,Jack,3
Sockeye Ck-Hugh Smit,2015,8/26/2015,Pink,Adult,54
Sockeye Ck-Hugh Smit,2015,8/26/2015,Sockeye,Adult,129
Sockeye Ck-Hugh Smit,2015,8/26/2015,Sockeye,Jack,1
Sockeye Ck-Hugh Smit,2015,8/27/2015,Chum,Adult,2
Sockeye Ck-Hugh Smit,2015,8/27/2015,Coho,Adult,28
Sockeye Ck-Hugh Smit,2015,8/27/2015,Coho,Jack,3
Sockeye Ck-Hugh Smit,2015,8/27/2015,Pink,Adult,250
Sockeye Ck-Hugh Smit,2015,8/27/2015,Sockeye,Adult,443
Sockeye Ck-Hugh Smit,2015,8/28/2015,Chum,Adult,11
Sockeye Ck-Hugh Smit,2015,8/28/2015,Coho,Adult,6
Sockeye Ck-Hugh Smit,2015,8/28/2015,Coho,Jack,1
Sockeye Ck-Hugh Smit,2015,8/28/2015,Pink,Adult,76
Sockeye Ck-Hugh Smit,2015,8/28/2015,Sockeye,Adult,69
Sockeye Ck-Hugh Smit,2015,8/29/2015,Chum,Adult,7
Sockeye Ck-Hugh Smit,2015,8/29/2015,Coho,Adult,11
Sockeye Ck-Hugh Smit,2015,8/29/2015,Coho,Jack,1
Sockeye Ck-Hugh Smit,2015,8/29/2015,Pink,Adult,153
Sockeye Ck-Hugh Smit,2015,8/29/2015,Sockeye,Adult,74
Sockeye Ck-Hugh Smit,2015,8/30/2015,Chum,Adult,1
Sockeye Ck-Hugh Smit,2015,8/30/2015,Coho,Adult,2
Sockeye Ck-Hugh Smit,2015,8/30/2015,Pink,Adult,23
Sockeye Ck-Hugh Smit,2015,8/30/2015,Sockeye,Adult,34
Sockeye Ck-Hugh Smit,2015,8/31/2015,Pink,Adult,9
Sockeye Ck-Hugh Smit,2015,8/31/2015,Sockeye,Adult,13
Sockeye Ck-Hugh Smit,2015,9/1/2015,Chum,Adult,8
Sockeye Ck-Hugh Smit,2015,9/1/2015,Coho,Adult,6
Sockeye Ck-Hugh Smit,2015,9/1/2015,Coho,Jack,2
Sockeye Ck-Hugh Smit,2015,9/1/2015,Pink,Adult,37
Sockeye Ck-Hugh Smit,2015,9/1/2015,Sockeye,Adult,76
Sockeye Ck-Hugh Smit,2015,9/1/2015,Sockeye,Jack,2
Sockeye Ck-Hugh Smit,2015,9/2/2015,Chum,Adult,1
Sockeye Ck-Hugh Smit,2015,9/2/2015,Coho,Adult,17
Sockeye Ck-Hugh Smit,2015,9/2/2015,Coho,Jack,5
Sockeye Ck-Hugh Smit,2015,9/2/2015,Pink,Adult,96
Sockeye Ck-Hugh Smit,2015,9/2/2015,Sockeye,Adult,75
Sockeye Ck-Hugh Smit,2015,9/3/2015,Chum,Adult,5
Sockeye Ck-Hugh Smit,2015,9/3/2015,Coho,Adult,11
Sockeye Ck-Hugh Smit,2015,9/3/2015,Coho,Jack,2
Sockeye Ck-Hugh Smit,2015,9/3/2015,Pink,Adult,16
Sockeye Ck-Hugh Smit,2015,9/3/2015,Sockeye,Adult,60
Sockeye Ck-Hugh Smit,2015,9/4/2015,Chum,Adult,2
Sockeye Ck-Hugh Smit,2015,9/4/2015,Coho,Adult,29
Sockeye Ck-Hugh Smit,2015,9/4/2015,Coho,Jack,5
Sockeye Ck-Hugh Smit,2015,9/4/2015,Pink,Adult,74
Sockeye Ck-Hugh Smit,2015,9/4/2015,Sockeye,Adult,177
Sockeye Ck-Hugh Smit,2015,9/4/2015,Sockeye,Jack,2
Sockeye Ck-Hugh Smit,2015,9/5/2015,Chum,Adult,1
Sockeye Ck-Hugh Smit,2015,9/5/2015,Coho,Adult,27
Sockeye Ck-Hugh Smit,2015,9/5/2015,Coho,Jack,2
Sockeye Ck-Hugh Smit,2015,9/5/2015,Pink,Adult,180
Sockeye Ck-Hugh Smit,2015,9/5/2015,Sockeye,Adult,188
Sockeye Ck-Hugh Smit,2015,9/5/2015,Sockeye,Jack,1
Sockeye Ck-Hugh Smit,2015,9/6/2015,Chum,Adult,5
Sockeye Ck-Hugh Smit,2015,9/6/2015,Coho,Adult,32
Sockeye Ck-Hugh Smit,2015,9/6/2015,Coho,Jack,3
Sockeye Ck-Hugh Smit,2015,9/6/2015,Pink,Adult,142
Sockeye Ck-Hugh Smit,2015,9/6/2015,Sockeye,Adult,326
Sockeye Ck-Hugh Smit,2015,9/7/2015,Chum,Adult,5
Sockeye Ck-Hugh Smit,2015,9/7/2015,Coho,Adult,37
Sockeye Ck-Hugh Smit,2015,9/7/2015,Coho,Jack,7
Sockeye Ck-Hugh Smit,2015,9/7/2015,Pink,Adult,128
Sockeye Ck-Hugh Smit,2015,9/7/2015,Sockeye,Adult,278
Sockeye Ck-Hugh Smit,2015,9/8/2015,Chum,Adult,4
Sockeye Ck-Hugh Smit,2015,9/8/2015,Coho,Adult,23
Sockeye Ck-Hugh Smit,2015,9/8/2015,Coho,Jack,4
Sockeye Ck-Hugh Smit,2015,9/8/2015,Pink,Adult,77
Sockeye Ck-Hugh Smit,2015,9/8/2015,Sockeye,Adult,70
Sockeye Ck-Hugh Smit,2015,9/9/2015,Chum,Adult,3
Sockeye Ck-Hugh Smit,2015,9/9/2015,Coho,Adult,17
Sockeye Ck-Hugh Smit,2015,9/9/2015,Coho,Jack,3
Sockeye Ck-Hugh Smit,2015,9/9/2015,Pink,Adult,68
Sockeye Ck-Hugh Smit,2015,9/9/2015,Sockeye,Adult,90
Sockeye Ck-Hugh Smit,2015,9/9/2015,Sockeye,Jack,1
Sockeye Ck-Hugh Smit,2015,9/10/2015,Chum,Adult,1
Sockeye Ck-Hugh Smit,2015,9/10/2015,Coho,Adult,5
Sockeye Ck-Hugh Smit,2015,9/10/2015,Pink,Adult,42
Sockeye Ck-Hugh Smit,2015,9/10/2015,Sockeye,Adult,59
Sockeye Ck-Hugh Smit,2015,9/11/2015,Chum,Adult,1
Sockeye Ck-Hugh Smit,2015,9/11/2015,Coho,Adult,13
Sockeye Ck-Hugh Smit,2015,9/11/2015,Coho,Jack,2
Sockeye Ck-Hugh Smit,2015,9/11/2015,Pink,Adult,44
Sockeye Ck-Hugh Smit,2015,9/11/2015,Sockeye,Adult,30
Sockeye Ck-Hugh Smit,2015,9/12/2015,Chum,Adult,3
Sockeye Ck-Hugh Smit,2015,9/12/2015,Coho,Adult,25
Sockeye Ck-Hugh Smit,2015,9/12/2015,Coho,Jack,5
Sockeye Ck-Hugh Smit,2015,9/12/2015,Pink,Adult,48
Sockeye Ck-Hugh Smit,2015,9/12/2015,Sockeye,Adult,26
Sockeye Ck-Hugh Smit,2015,9/12/2015,Sockeye,Jack,1
Sockeye Ck-Hugh Smit,2015,9/13/2015,Coho,Adult,1
Sockeye Ck-Hugh Smit,2015,9/13/2015,Pink,Adult,5
Sockeye Ck-Hugh Smit,2015,9/13/2015,Sockeye,Adult,2
Sockeye Ck-Hugh Smit,2015,9/14/2015,Chum,Adult,3
Sockeye Ck-Hugh Smit,2015,9/14/2015,Coho,Adult,9
Sockeye Ck-Hugh Smit,2015,9/14/2015,Coho,Jack,2
Sockeye Ck-Hugh Smit,2015,9/14/2015,Pink,Adult,51
Sockeye Ck-Hugh Smit,2015,9/14/2015,Sockeye,Adult,36
Sockeye Ck-Hugh Smit,2015,9/14/2015,Sockeye,Jack,1
Sockeye Ck-Hugh Smit,2015,9/15/2015,Chum,Adult,4
Sockeye Ck-Hugh Smit,2015,9/15/2015,Coho,Adult,18
Sockeye Ck-Hugh Smit,2015,9/15/2015,Coho,Jack,3
Sockeye Ck-Hugh Smit,2015,9/15/2015,Pink,Adult,48
Sockeye Ck-Hugh Smit,2015,9/15/2015,Sockeye,Adult,65
Sockeye Ck-Hugh Smit,2015,9/16/2015,Chum,Adult,1
Sockeye Ck-Hugh Smit,2015,9/16/2015,Coho,Adult,3
Sockeye Ck-Hugh Smit,2015,9/16/2015,Coho,Jack,3
Sockeye Ck-Hugh Smit,2015,9/16/2015,Sockeye,Adult,1
Sockeye Ck-Hugh Smit,2015,9/17/2015,Chum,Adult,4
Sockeye Ck-Hugh Smit,2015,9/17/2015,Coho,Adult,8
Sockeye Ck-Hugh Smit,2015,9/17/2015,Coho,Jack,3
Sockeye Ck-Hugh Smit,2015,9/17/2015,Pink,Adult,7
Sockeye Ck-Hugh Smit,2015,9/17/2015,Sockeye,Adult,4
Sockeye Ck-Hugh Smit,2015,9/18/2015,Chum,Adult,1
Sockeye Ck-Hugh Smit,2015,9/18/2015,Coho,Adult,3
Sockeye Ck-Hugh Smit,2015,9/18/2015,Coho,Jack,2
Sockeye Ck-Hugh Smit,2015,9/18/2015,Pink,Adult,8
Sockeye Ck-Hugh Smit,2015,9/18/2015,Sockeye,Adult,5
Sockeye Ck-Hugh Smit,2015,9/19/2015,Chum,Adult,0
Sockeye Ck-Hugh Smit,2015,9/19/2015,Coho,Adult,0
Sockeye Ck-Hugh Smit,2015,9/19/2015,Coho,Jack,0
Sockeye Ck-Hugh Smit,2015,9/19/2015,Pink,Adult,0
Sockeye Ck-Hugh Smit,2015,9/19/2015,Sockeye,Adult,0
Sockeye Ck-Hugh Smit,2015,9/19/2015,Sockeye,Jack,0
Sockeye Ck-Hugh Smit,2015,9/20/2015,Coho,Adult,4
Sockeye Ck-Hugh Smit,2015,9/20/2015,Sockeye,Adult,3
Sockeye Ck-Hugh Smit,2015,9/21/2015,Chum,Adult,1
Sockeye Ck-Hugh Smit,2015,9/21/2015,Coho,Adult,3
Sockeye Ck-Hugh Smit,2015,9/21/2015,Coho,Jack,4
Sockeye Ck-Hugh Smit,2015,9/21/2015,Pink,Adult,6
Sockeye Ck-Hugh Smit,2015,9/21/2015,Sockeye,Adult,6
Sockeye Ck-Hugh Smit,2015,9/22/2015,Chum,Adult,2
Sockeye Ck-Hugh Smit,2015,9/22/2015,Coho,Adult,19
Sockeye Ck-Hugh Smit,2015,9/22/2015,Coho,Jack,2
Sockeye Ck-Hugh Smit,2015,9/22/2015,Pink,Adult,9
Sockeye Ck-Hugh Smit,2015,9/22/2015,Sockeye,Adult,9
Sockeye Ck-Hugh Smit,2015,9/23/2015,Chum,Adult,1
Sockeye Ck-Hugh Smit,2015,9/23/2015,Coho,Adult,15
Sockeye Ck-Hugh Smit,2015,9/23/2015,Coho,Jack,5
Sockeye Ck-Hugh Smit,2015,9/23/2015,Pink,Adult,5
Sockeye Ck-Hugh Smit,2015,9/23/2015,Sockeye,Adult,3
Sockeye Ck-Hugh Smit,2015,9/24/2015,Coho,Adult,19
Sockeye Ck-Hugh Smit,2015,9/24/2015,Coho,Jack,5
Sockeye Ck-Hugh Smit,2015,9/24/2015,Pink,Adult,1
Sockeye Ck-Hugh Smit,2015,9/24/2015,Sockeye,Adult,4
Sockeye Ck-Hugh Smit,2015,9/25/2015,Chum,Adult,1
Sockeye Ck-Hugh Smit,2015,9/25/2015,Coho,Adult,17
Sockeye Ck-Hugh Smit,2015,9/25/2015,Coho,Jack,7
Sockeye Ck-Hugh Smit,2015,9/25/2015,Pink,Adult,3
Sockeye Ck-Hugh Smit,2015,9/25/2015,Sockeye,Adult,7
Sockeye Ck-Hugh Smit,2015,9/26/2015,Coho,Adult,27
Sockeye Ck-Hugh Smit,2015,9/26/2015,Coho,Jack,3
Sockeye Ck-Hugh Smit,2015,9/26/2015,Pink,Adult,1
Sockeye Ck-Hugh Smit,2015,9/26/2015,Sockeye,Adult,19
Sockeye Ck-Hugh Smit,2015,9/27/2015,Chum,Adult,1
Sockeye Ck-Hugh Smit,2015,9/27/2015,Coho,Adult,16
Sockeye Ck-Hugh Smit,2015,9/27/2015,Coho,Jack,4
Sockeye Ck-Hugh Smit,2015,9/27/2015,Pink,Adult,3
Sockeye Ck-Hugh Smit,2015,9/27/2015,Sockeye,Adult,15
Sockeye Ck-Hugh Smit,2015,9/28/2015,Chum,Adult,1
Sockeye Ck-Hugh Smit,2015,9/28/2015,Coho,Adult,14
Sockeye Ck-Hugh Smit,2015,9/28/2015,Pink,Adult,2
Sockeye Ck-Hugh Smit,2015,9/28/2015,Sockeye,Adult,13
Sockeye Ck-Hugh Smit,2015,9/29/2015,Chum,Adult,2
Sockeye Ck-Hugh Smit,2015,9/29/2015,Coho,Adult,4
Sockeye Ck-Hugh Smit,2015,9/29/2015,Coho,Jack,1
Sockeye Ck-Hugh Smit,2015,9/29/2015,Sockeye,Adult,6
Sockeye Ck-Hugh Smit,2015,9/30/2015,Chum,Adult,1
Sockeye Ck-Hugh Smit,2015,9/30/2015,Coho,Adult,7
Sockeye Ck-Hugh Smit,2015,9/30/2015,Sockeye,Adult,7
Sockeye Ck-Hugh Smit,2015,10/1/2015,Coho,Adult,2
Sockeye Ck-Hugh Smit,2015,10/1/2015,Sockeye,Adult,1
Sockeye Ck-Hugh Smit,2015,10/2/2015,Coho,Adult,4
Sockeye Ck-Hugh Smit,2015,10/2/2015,Coho,Jack,1
Sockeye Ck-Hugh Smit,2015,10/2/2015,Sockeye,Adult,1
Sockeye Ck-Hugh Smit,2015,10/3/2015,Coho,Adult,17
Sockeye Ck-Hugh Smit,2015,10/3/2015,Coho,Jack,6
Sockeye Ck-Hugh Smit,2015,10/3/2015,Sockeye,Adult,2
Sockeye Ck-Hugh Smit,2015,10/4/2015,Coho,Adult,32
Sockeye Ck-Hugh Smit,2015,10/4/2015,Coho,Jack,3
Sockeye Ck-Hugh Smit,2015,10/4/2015,Pink,Adult,2
Sockeye Ck-Hugh Smit,2015,10/4/2015,Sockeye,Adult,26
Sockeye Ck-Hugh Smit,2015,10/5/2015,Chum,Adult,1
Sockeye Ck-Hugh Smit,2015,10/5/2015,Coho,Adult,27
Sockeye Ck-Hugh Smit,2015,10/5/2015,Pink,Adult,1
Sockeye Ck-Hugh Smit,2015,10/5/2015,Sockeye,Adult,18
Sockeye Ck-Hugh Smit,2015,10/6/2015,Coho,Adult,15
Sockeye Ck-Hugh Smit,2015,10/6/2015,Coho,Jack,3
Sockeye Ck-Hugh Smit,2015,10/6/2015,Sockeye,Adult,8
Sockeye Ck-Hugh Smit,2015,10/7/2015,Chum,Adult,1
Sockeye Ck-Hugh Smit,2015,10/7/2015,Coho,Adult,8
Sockeye Ck-Hugh Smit,2015,10/7/2015,Sockeye,Adult,4
Sockeye Ck-Hugh Smit,2015,10/7/2015,Sockeye,Jack,1
Sockeye Ck-Hugh Smit,2015,10/8/2015,Sockeye,Adult,0
Sockeye Ck-Hugh Smit,2015,10/9/2015,Coho,Adult,1
Sockeye Ck-Hugh Smit,2015,10/10/2015,Chum,Adult,0
Sockeye Ck-Hugh Smit,2015,10/10/2015,Coho,Adult,0
Sockeye Ck-Hugh Smit,2015,10/10/2015,Coho,Jack,0
Sockeye Ck-Hugh Smit,2015,10/10/2015,Pink,Adult,0
Sockeye Ck-Hugh Smit,2015,10/10/2015,Sockeye,Adult,0
Sockeye Ck-Hugh Smit,2015,10/10/2015,Sockeye,Jack,0
Sockeye Ck-Hugh Smit,2015,10/11/2015,Chum,Adult,0
Sockeye Ck-Hugh Smit,2015,10/11/2015,Coho,Adult,0
Sockeye Ck-Hugh Smit,2015,10/11/2015,Coho,Jack,0
Sockeye Ck-Hugh Smit,2015,10/11/2015,Pink,Adult,0
Sockeye Ck-Hugh Smit,2015,10/11/2015,Sockeye,Adult,0
Sockeye Ck-Hugh Smit,2015,10/11/2015,Sockeye,Jack,0
Sockeye Ck-Hugh Smit,2015,10/12/2015,Chum,Adult,0
Sockeye Ck-Hugh Smit,2015,10/12/2015,Coho,Adult,0
Sockeye Ck-Hugh Smit,2015,10/12/2015,Coho,Jack,0
Sockeye Ck-Hugh Smit,2015,10/12/2015,Pink,Adult,0
Sockeye Ck-Hugh Smit,2015,10/12/2015,Sockeye,Adult,0
Sockeye Ck-Hugh Smit,2015,10/12/2015,Sockeye,Jack,0
Sockeye Ck-Hugh Smit,2015,10/13/2015,Sockeye,Adult,1
Sockeye Ck-Hugh Smit,2015,10/14/2015,Coho,Adult,2
Sockeye Ck-Hugh Smit,2015,10/14/2015,Coho,Jack,1
Sockeye Ck-Hugh Smit,2015,10/15/2015,Chum,Adult,2
Sockeye Ck-Hugh Smit,2015,10/15/2015,Coho,Adult,1
Sockeye Ck-Hugh Smit,2015,10/16/2015,Coho,Adult,2
Sockeye Ck-Hugh Smit,2015,10/17/2015,Chum,Adult,1
Sockeye Ck-Hugh Smit,2015,10/17/2015,Coho,Adult,52
